#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:parvagr" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:parvagr" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:parvagr">
#                <taxonset id="TaxonSet.parvagr" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:parvagr" name="distribution" x="@birthRate.t:parvagr">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:parvagr" name="distribution">
#            <parameter id="kappa.s:parvagr" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@parvagr" id="treeLikelihood.parvagr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:parvagr" useAmbiguities="true">
#            <siteModel id="SiteModel.s:parvagr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:parvagr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:parvagr" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:parvagr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:parvagr" kappa="@kappa.s:parvagr" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:parvagr" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:parvagr" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:parvagr" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:parvagr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
12000	-7015.2794869457275	-7434.5978206262125	419.31833368048484	-7434.5978206262125	0.07331176583185013	421.80109919796655	66.91806016618928	3.7059616645105433	0.2377575920494389	0.25287166275268175	0.2441587140660791	0.26521203113180025
13000	-6858.190492054458	-7273.286577655166	415.0960856007073	-7273.286577655166	0.08028501772592495	417.5627162157532	63.03004575880358	3.6562203017094355	0.2438892369868204	0.24674001781530022	0.2430221404936341	0.26634860470424526
14000	-6716.901253429287	-7137.949617788272	421.0483643589854	-7137.949617788272	0.07717242172720414	423.5149949740313	65.73417012725407	3.6562203017094355	0.25698971030519796	0.23363954449692273	0.2430221404936341	0.26634860470424526
15000	-6539.863719657373	-6962.190246836561	422.3265271791875	-6962.190246836561	0.08122686772259337	424.93869082637684	70.55275195949949	4.116387466202094	0.25698971030519796	0.23363954449692273	0.2430221404936341	0.26634860470424526
16000	-6469.104002035869	-6897.063099745156	427.9590977092875	-6897.063099745156	0.07886003582746244	430.57126135647684	82.85478696908977	4.116387466202094	0.2571209516100057	0.23350830319211502	0.2430221404936341	0.26634860470424526
17000	-6312.5868538871	-6736.145074669172	423.5582207820714	-6736.145074669172	0.0821616723649462	426.1703844292607	73.65382188125633	4.116387466202094	0.2571209516100057	0.23350830319211502	0.2430221404936341	0.26634860470424526
18000	-6127.752989749248	-6568.5835913846695	440.83060163542154	-6568.5835913846695	0.07120536058267087	443.252926439264	94.13512668595607	3.521223541665285	0.24962132938796497	0.24100792541415575	0.2430221404936341	0.26634860470424526
19000	-6023.162744252332	-6457.202903174786	434.0401589224536	-6457.202903174786	0.07785765363919107	436.46248372629606	95.26806026192425	3.521223541665285	0.24962132938796497	0.24100792541415575	0.2430221404936341	0.26634860470424526
20000	-5938.3820131996345	-6373.718514359206	435.336501159572	-6373.718514359206	0.07627403081573005	437.75882596341444	71.83419304426907	3.521223541665285	0.24962132938796497	0.23790084622395888	0.2430221404936341	0.26945568389444213
21000	-5823.579115751897	-6264.706989459128	441.1278737072308	-6264.706989459128	0.07550966479556824	443.55019851107323	85.7682295988161	3.521223541665285	0.2583517275482478	0.21973627719505143	0.2430221404936341	0.27888985476306677
22000	-5659.3359024449155	-6105.620208552187	446.2843061072719	-6105.620208552187	0.07849939202870146	448.70663091111436	87.93377963118478	3.521223541665285	0.2583517275482478	0.21973627719505143	0.2430221404936341	0.27888985476306677
23000	-5583.434164129054	-6026.106721097606	442.6725569685527	-6026.106721097606	0.08233479570002046	445.0948817723952	96.58428861754756	3.521223541665285	0.2583517275482478	0.21973627719505143	0.2430221404936341	0.27888985476306677
24000	-5410.593917028647	-5856.395047751104	445.8011307224568	-5856.395047751104	0.07879584955670617	448.22345552629923	83.13575390011972	3.521223541665285	0.2583517275482478	0.22465313364798623	0.2381052840406993	0.27888985476306677
25000	-5367.38960861036	-5822.154487589719	454.764878979359	-5822.154487589719	0.0809853120869558	457.1872037832015	92.63474311547165	3.521223541665285	0.2583517275482478	0.22465313364798623	0.2381052840406993	0.27888985476306677
26000	-5341.011627618154	-5791.858684718425	450.8470571002704	-5791.858684718425	0.08187522019602386	453.26938190411283	82.78199934214888	3.521223541665285	0.26508998989527416	0.22465313364798623	0.22549435277367147	0.28476252368306826
27000	-5313.168899141975	-5770.636135478222	457.4672363362468	-5770.636135478222	0.07909606834018713	459.88956114008926	103.20912091232506	3.521223541665285	0.2681093189028283	0.22465313364798623	0.21517838780700443	0.2920591596421812
28000	-5298.005710782424	-5755.781076054972	457.77536527254773	-5755.781076054972	0.08162621635977257	460.1976900763902	110.09841633136368	3.521223541665285	0.25891596772964404	0.22465313364798623	0.21517838780700443	0.30125251081536547
29000	-5314.942960120438	-5763.108427814931	448.1654676944929	-5763.108427814931	0.08168908516807463	450.5877924983354	91.41613260934824	3.521223541665285	0.25891596772964404	0.22465313364798623	0.21517838780700443	0.30125251081536547
30000	-5294.8379816579045	-5741.826654204012	446.98867254610707	-5741.826654204012	0.09029056728651844	449.4109973499495	82.83228556240589	3.521223541665285	0.25891596772964404	0.2309022781307354	0.20892924332425525	0.30125251081536547
31000	-5284.209663765328	-5737.0489754356295	452.839311670302	-5737.0489754356295	0.09276223687013611	455.26163647414444	86.86032634928415	3.521223541665285	0.25891596772964404	0.2309022781307354	0.20892924332425525	0.30125251081536547
32000	-5265.429516911972	-5718.626365555398	453.1968486434257	-5718.626365555398	0.08887878230574801	455.6661079815891	98.0240650256638	3.6643029919782757	0.25891596772964404	0.2309022781307354	0.20892924332425525	0.30125251081536547
33000	-5255.918329243639	-5702.884708440019	446.96637919637897	-5702.884708440019	0.09023832714012396	449.43563853454236	81.92456689242448	3.6643029919782757	0.2633900359523103	0.24361158277201256	0.19174587046031183	0.30125251081536547
34000	-5245.1725296043605	-5693.35816364623	448.18563404186955	-5693.35816364623	0.08896430909505967	450.65489338003295	94.032234278497	3.6643029919782757	0.2827258806425791	0.23552360683501838	0.18049800170703725	0.30125251081536547
35000	-5227.208569497156	-5673.854044077184	446.64547458002806	-5673.854044077184	0.09119334905407761	449.11473391819146	85.65793096700932	3.6643029919782757	0.2827258806425791	0.21469977339611682	0.18049800170703725	0.322076344254267
36000	-5214.717628100704	-5659.131540954152	444.41391285344804	-5659.131540954152	0.09603520743798562	446.88317219161144	101.39968690132793	3.6643029919782757	0.2912299917234029	0.206195662315293	0.18049800170703725	0.322076344254267
37000	-5212.273179579113	-5654.605752242843	442.3325726637292	-5654.605752242843	0.0921057475839096	444.8018320018926	94.96752629247767	3.6643029919782757	0.2711944777834454	0.22013371788170702	0.18049800170703725	0.3281738026278105
38000	-5200.559165922803	-5651.10721933612	450.5480534133167	-5651.10721933612	0.10068166027370039	453.0173127514801	90.34415727660836	3.6643029919782757	0.2711944777834454	0.22487694543473866	0.14522340000565917	0.35870517677615693
39000	-5190.30646897283	-5650.95403810758	460.64756913475054	-5650.95403810758	0.090880499473493	463.11682847291394	97.16527489115758	3.6643029919782757	0.2711944777834454	0.22487694543473866	0.14522340000565917	0.35870517677615693
40000	-5185.315449944774	-5638.305113493453	452.98966354867963	-5638.305113493453	0.0941732759691339	455.458922886843	89.17979415302695	3.6643029919782757	0.2711944777834454	0.22487694543473866	0.14522340000565917	0.35870517677615693
41000	-5184.734674109976	-5640.673308823672	455.9386347136958	-5640.673308823672	0.09303358329393042	458.4078940518592	94.88497245056409	3.6643029919782757	0.2711944777834454	0.20506659533823773	0.1650337501021601	0.35870517677615693
42000	-5178.275551191502	-5636.466296955516	458.19074576401397	-5636.466296955516	0.0838447312058579	460.66000510217737	98.98932647612035	3.6643029919782757	0.2711944777834454	0.20506659533823773	0.13987409563121575	0.38386483124710125
43000	-5182.4974200312045	-5638.514789039242	456.0173690080369	-5638.514789039242	0.08872803398112329	458.4866283462003	89.71923837378553	3.6643029919782757	0.2711944777834454	0.20506659533823773	0.13543407806151211	0.3883048488168049
44000	-5193.402248215164	-5646.10913296785	452.70688475268634	-5646.10913296785	0.09577886981084534	455.17614409084973	88.32402927017246	3.6643029919782757	0.2711944777834454	0.2119549656435186	0.13543407806151211	0.381416478511524
45000	-5203.483189334509	-5653.974409201431	450.49121986692205	-5653.974409201431	0.09712564878866392	453.10070451809133	87.21685419405534	4.107678433093288	0.25002001216121833	0.23312943126574567	0.13543407806151211	0.381416478511524
46000	-5205.0509509544145	-5650.824261804086	445.7733108496711	-5650.824261804086	0.096822389606954	448.45860938118045	88.60686866655692	4.357693198782805	0.25002001216121833	0.23312943126574567	0.13375972159065314	0.383090834982383
47000	-5191.257203385413	-5639.891672568451	448.6344691830378	-5639.891672568451	0.09917381056546186	451.3197677145472	91.18391792019581	4.357693198782805	0.25792159887438104	0.22522784455258293	0.13375972159065314	0.383090834982383
48000	-5192.44249510721	-5638.750009211352	446.3075141041429	-5638.750009211352	0.09628154677003839	448.9928126356523	99.33907746056931	4.357693198782805	0.25792159887438104	0.22522784455258293	0.13375972159065314	0.383090834982383
49000	-5197.054906658016	-5650.023591787043	452.9686851290272	-5650.023591787043	0.09378025761893496	455.6539836605366	96.1717342178478	4.357693198782805	0.25792159887438104	0.2033386392926594	0.13375972159065314	0.4049800402423065
50000	-5192.1310236547015	-5649.912325587284	457.78130193258187	-5649.912325587284	0.08926586662183608	460.46660046409124	91.74789835063864	4.357693198782805	0.25792159887438104	0.2033386392926594	0.13375972159065314	0.4049800402423065
51000	-5189.9476252992345	-5643.8052414793965	453.85761618016215	-5643.8052414793965	0.08477001261613128	456.5461160773887	95.99373000958543	4.368414264843016	0.25792159887438104	0.2033386392926594	0.13375972159065314	0.4049800402423065
52000	-5196.744187441988	-5641.690401321599	444.9462138796105	-5641.690401321599	0.08819977222291951	447.6793861037274	82.12454118570791	4.519424117996111	0.25792159887438104	0.2033386392926594	0.13375972159065314	0.4049800402423065
53000	-5188.330757695734	-5640.602693341816	452.27193564608166	-5640.602693341816	0.08231538119374965	455.0051078701985	101.35583004242733	4.519424117996111	0.25792159887438104	0.2033386392926594	0.13375972159065314	0.4049800402423065
54000	-5189.9075024219965	-5641.892263704886	451.9847612828899	-5641.892263704886	0.09033115686898897	454.5451881935004	92.81060932931958	3.9497991211368957	0.2507559454617694	0.21050429270527107	0.13375972159065314	0.4049800402423065
55000	-5182.548235675398	-5642.862428934664	460.3141932592665	-5642.862428934664	0.08318615801642618	462.874620169877	99.5217683427391	3.9497991211368957	0.2507559454617694	0.20061588581085674	0.14364812848506747	0.4049800402423065
56000	-5170.447701449766	-5624.957837536849	454.51013608708297	-5624.957837536849	0.09259327031766358	457.07056299769346	91.50373286872019	3.9497991211368957	0.2507559454617694	0.20061588581085674	0.14364812848506747	0.4049800402423065
57000	-5160.606737159182	-5614.194560174092	453.5878230149105	-5614.194560174092	0.09380962031969385	456.148249925521	94.19395172176809	3.9497991211368957	0.2507559454617694	0.20061588581085674	0.14364812848506747	0.4049800402423065
58000	-5170.448569685627	-5620.33989716335	449.8913274777223	-5620.33989716335	0.09663522955490231	452.4517543883328	79.18789379129107	3.9497991211368957	0.2667010588660642	0.19775118919871415	0.14364812848506747	0.3918996234501543
59000	-5166.96155283225	-5621.450596386868	454.4890435546173	-5621.450596386868	0.08686660062866723	457.0494704652278	96.43811295913896	3.9497991211368957	0.2667010588660642	0.19775118919871415	0.14364812848506747	0.3918996234501543
60000	-5182.916052266984	-5631.097677737049	448.18162547006517	-5631.097677737049	0.0945754734321964	450.74205238067566	86.66609012289825	3.9497991211368957	0.2457138452483759	0.19715719256399067	0.1773263535597209	0.3798026086279126
61000	-5186.267542111396	-5645.14014097684	458.8725988654431	-5645.14014097684	0.08429244382035425	461.4543284833859	99.19594517020367	4.017984949221535	0.24807546662428448	0.19479557118808208	0.1773263535597209	0.3798026086279126
62000	-5190.430110261965	-5639.864606236012	449.4344959740475	-5639.864606236012	0.08776637960895918	452.0162255919903	95.08752466261282	4.017984949221535	0.24807546662428448	0.20680783653012189	0.1773263535597209	0.3677903432858728
63000	-5177.3590717981915	-5629.428133616739	452.0690618185473	-5629.428133616739	0.08553474996997303	454.6507914364901	105.72990675280509	4.017984949221535	0.24807546662428448	0.20680783653012189	0.1773263535597209	0.3677903432858728
64000	-5174.266674848963	-5630.0984291916475	455.83175434268435	-5630.0984291916475	0.07952731260654426	458.41348396062716	92.59821299006599	4.017984949221535	0.2607920146848991	0.20680783653012189	0.16460980549910625	0.3677903432858728
65000	-5188.317529182785	-5644.072204967383	455.75467578459853	-5644.072204967383	0.07986038507445198	458.33640540254135	84.55169602759375	4.017984949221535	0.2359037198967665	0.20680783653012189	0.16460980549910625	0.3926786380740054
66000	-5192.448032075451	-5644.10576273489	451.65773065943944	-5644.10576273489	0.08587890648567377	454.00455001868556	104.41913655802117	3.2964220100773995	0.24599128553561012	0.20680783653012189	0.16460980549910625	0.38259107243516177
67000	-5173.813671205362	-5632.823801442543	459.01013023718144	-5632.823801442543	0.08656831140315391	461.54992486556836	94.67199562232638	3.8842973039450728	0.24599128553561012	0.20680783653012189	0.16460980549910625	0.38259107243516177
68000	-5178.867901026469	-5632.438584866776	453.5706838403072	-5632.438584866776	0.09118126808678295	456.1104784686941	85.53698248816524	3.8842973039450728	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
69000	-5180.122933257044	-5632.911816228251	452.7888829712075	-5632.911816228251	0.08668403742675508	455.3286775995944	98.7061903720511	3.8842973039450728	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
70000	-5183.879229908344	-5632.635099574185	448.7558696658408	-5632.635099574185	0.09088681433789557	451.2956642942277	88.45433949872529	3.8842973039450728	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
71000	-5178.67824884272	-5632.614139370984	453.93589052826445	-5632.614139370984	0.08231563935040542	456.47568515665137	87.66256236283218	3.8842973039450728	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
72000	-5189.626673126241	-5644.010613393291	454.3839402670498	-5644.010613393291	0.08242561488224139	456.9237348954367	88.6823630477065	3.8842973039450728	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
73000	-5193.027024052379	-5639.9844174627615	446.95739341038285	-5639.9844174627615	0.09129560554031625	449.49718803876976	104.0557988566049	3.8842973039450728	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
74000	-5189.924641894481	-5643.3293380105915	453.4046961161099	-5643.3293380105915	0.08974011441630193	455.9444907444968	92.5450767618913	3.8842973039450728	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
75000	-5176.613933761539	-5634.764579561296	458.15064579975797	-5634.764579561296	0.08456130021345816	460.6904404281449	105.9143167203931	3.8842973039450728	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
76000	-5177.327661035781	-5641.178215055631	463.8505540198506	-5641.178215055631	0.0805254422623093	466.39034864823753	97.96144933842557	3.8842973039450728	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
77000	-5184.4873122174395	-5638.104910966196	453.6175987487571	-5638.104910966196	0.08579364502370976	456.2826906579318	96.63455816898232	4.290331596400906	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
78000	-5182.5351760988115	-5635.888096648825	453.3529205500138	-5635.888096648825	0.0895774610138326	456.0180124591885	89.7376818247517	4.290331596400906	0.24599128553561012	0.20680783653012189	0.1503568775104203	0.3968440004238477
79000	-5179.074704509455	-5631.365801222712	452.29109671325784	-5631.365801222712	0.09269508045715712	454.9561886224326	102.15314894811272	4.290331596400906	0.24067039864279716	0.20680783653012189	0.16302007026832271	0.38950169455875827
80000	-5188.563819859646	-5636.113495542572	447.5496756829263	-5636.113495542572	0.09468695089749823	450.2454234826482	93.74621682184639	4.3927363706351805	0.24067039864279716	0.20680783653012189	0.16302007026832271	0.38950169455875827
81000	-5168.896862797818	-5624.324940855127	455.42807805730916	-5624.324940855127	0.08869474898300693	458.03614800886993	103.9178525431941	4.103083122136006	0.24067039864279716	0.20680783653012189	0.16302007026832271	0.38950169455875827
82000	-5170.897466496036	-5627.167149202584	456.2696827065484	-5627.167149202584	0.08549309592467029	458.87775265810916	107.14059149622003	4.103083122136006	0.24067039864279716	0.20680783653012189	0.16302007026832271	0.38950169455875827
83000	-5176.8260402793485	-5631.4288229142385	454.60278263489005	-5631.4288229142385	0.08573336373194401	457.2108525864508	91.23693223659068	4.103083122136006	0.24067039864279716	0.20680783653012189	0.16302007026832271	0.38950169455875827
84000	-5171.0965906516385	-5630.588501065734	459.4919104140955	-5630.588501065734	0.08058280241396473	462.0999803656563	105.36924952804249	4.103083122136006	0.24067039864279716	0.20680783653012189	0.16302007026832271	0.38950169455875827
85000	-5188.367719131881	-5646.161321273485	457.7936021416039	-5646.161321273485	0.07923460260842302	460.4016720931647	90.1308797231151	4.103083122136006	0.24067039864279716	0.17373696889876394	0.16302007026832271	0.42257256219011624
86000	-5196.957730268138	-5647.85658541309	450.8988551449516	-5647.85658541309	0.08950193154822716	453.50692509651236	92.77151608276125	4.103083122136006	0.24067039864279716	0.17373696889876394	0.16302007026832271	0.42257256219011624
87000	-5183.666661455311	-5634.766933842693	451.10027238738155	-5634.766933842693	0.08844306655349313	453.5669860599652	81.29211047585783	3.656475557394422	0.24067039864279716	0.17373696889876394	0.16302007026832271	0.42257256219011624
88000	-5174.123122046477	-5634.712819530603	460.58969748412653	-5634.712819530603	0.08645823296926543	463.05641115671017	101.83815117459814	3.656475557394422	0.2425543307865318	0.17373696889876394	0.16113613812458807	0.42257256219011624
89000	-5189.441721420205	-5641.168273648822	451.726552228617	-5641.168273648822	0.09455002081497103	454.16442133827843	88.2221634710164	3.5683222058692863	0.2425543307865318	0.17373696889876394	0.16113613812458807	0.42257256219011624
90000	-5183.834022052422	-5633.941257199499	450.1072351470767	-5633.941257199499	0.09025646974500576	452.54510425673817	86.00003280491966	3.5683222058692863	0.2425543307865318	0.17373696889876394	0.16113613812458807	0.42257256219011624
91000	-5192.9479676459205	-5643.7476957689205	450.7997281230003	-5643.7476957689205	0.08743065972418068	453.23759723266176	101.02662627130218	3.5683222058692863	0.2425543307865318	0.17373696889876394	0.16113613812458807	0.42257256219011624
92000	-5197.8332679842615	-5647.540050077716	449.7067820934548	-5647.540050077716	0.09231221648255221	452.14465120311627	92.21381291842005	3.5683222058692863	0.2425543307865318	0.17373696889876394	0.16113613812458807	0.42257256219011624
93000	-5192.9269053439275	-5640.874840202101	447.94793485817354	-5640.874840202101	0.09307320313134722	450.58048297158217	94.56964110895646	4.1829537775608685	0.24266983975473075	0.17373696889876394	0.16102062915638912	0.42257256219011624
94000	-5184.25959454531	-5638.536115111126	454.27652056581525	-5638.536115111126	0.08820572642473028	456.9090686792239	96.3913537254593	4.1829537775608685	0.24266983975473075	0.17373696889876394	0.16102062915638912	0.42257256219011624
95000	-5182.774161441934	-5639.2001116090705	456.42595016713665	-5639.2001116090705	0.08346002565214657	458.93298433739835	96.77194748941511	3.7813683220837784	0.24266983975473075	0.17373696889876394	0.16102062915638912	0.42257256219011624
96000	-5176.206087765655	-5643.765167008974	467.55907924331865	-5643.765167008974	0.07719453190402727	470.06611341358035	100.95751206717638	3.7813683220837784	0.2269084099133903	0.18074924370784534	0.16976978418864816	0.42257256219011624
97000	-5190.161467954309	-5641.261746664013	451.1002787097044	-5641.261746664013	0.08665145535954384	453.6073128799661	104.95900310278354	3.7813683220837784	0.2269084099133903	0.19279754629403595	0.1630821813390279	0.41721186245354586
98000	-5184.853343040498	-5635.481661358442	450.6283183179441	-5635.481661358442	0.0855671689462524	453.1353524882058	99.7147212219544	3.7813683220837784	0.2269084099133903	0.19279754629403595	0.1630821813390279	0.41721186245354586
99000	-5189.516905556868	-5639.413740290742	449.89683473387436	-5639.413740290742	0.09511424955570558	452.40386890413606	96.43978803272394	3.7813683220837784	0.2813405876160469	0.19279754629403595	0.1463289000782238	0.37953296601169334
100000	-5188.206222994453	-5641.623759067025	453.4175360725726	-5641.623759067025	0.09149641099213483	455.9245702428343	97.18568258159135	3.7813683220837784	0.2813405876160469	0.19279754629403595	0.1463289000782238	0.37953296601169334
101000	-5187.715780845887	-5640.338396241965	452.622615396078	-5640.338396241965	0.08752498069644656	455.1296495663397	93.29217317159615	3.7813683220837784	0.2578266001450815	0.2169928529084149	0.1463289000782238	0.37885164686827977
102000	-5173.271197409686	-5630.8028785186525	457.5316811089674	-5630.8028785186525	0.08285595211792786	460.0387152792291	105.25555209500462	3.7813683220837784	0.2578266001450815	0.2169928529084149	0.1463289000782238	0.37885164686827977
103000	-5182.7639673031035	-5632.518520527267	449.7545532241636	-5632.518520527267	0.08705380588335722	452.2615873944253	104.9833172466882	3.7813683220837784	0.2578266001450815	0.2169928529084149	0.1463289000782238	0.37885164686827977
104000	-5179.063462990335	-5641.385616510939	462.3221535206038	-5641.385616510939	0.07598911338685321	464.8291876908655	104.9833172466882	3.7813683220837784	0.2578266001450815	0.2169928529084149	0.1463289000782238	0.37885164686827977
105000	-5191.637979601163	-5638.566925059716	446.92894545855233	-5638.566925059716	0.08467407948773789	449.43597962881404	75.26948845950224	3.7813683220837784	0.2578266001450815	0.2169928529084149	0.1463289000782238	0.37885164686827977
106000	-5188.318576254917	-5631.924295828807	443.60571957388925	-5631.924295828807	0.09783510817953457	446.1901637987586	80.26882044235815	4.02671467938248	0.2552152844974603	0.2169928529084149	0.14894021572584504	0.37885164686827977
